#{"t_start": 1685543200.7429461, "env_id": null}
r,l,t
1595.185181,10001,104.563629
1471.189087,10001,117.463013
981.387085,10001,131.489166
1290.291382,10001,144.280802
1067.390015,10001,158.389759
1298.490845,10001,261.409209
1790.079712,10001,275.639748
1341.783203,10001,289.742943
1059.49353,10001,302.366171
1327.68811,10001,316.472537
970.7052,10001,418.656112
1267.701904,10001,431.285451
762.491821,10001,445.069408
1114.893921,10001,457.625474
1053.194946,10001,471.535949
1524.28772,10001,571.156545
1481.289062,10001,584.357838
1406.49231,10001,597.533321
1572.389038,10001,610.709901
1301.69165,10001,623.889762
1652.491943,10001,725.141635
1373.595947,10001,737.987529
1561.984863,10001,752.403159
1559.988037,10001,765.425813
1158.492554,10001,779.737666
935.802612,10001,877.865339
898.211731,10001,891.795524
1132.901123,10001,904.419138
1000.202026,10001,918.440407
769.004761,10001,930.901764
1445.895142,10001,1030.207559
1395.791382,10001,1043.553897
1854.788208,10001,1057.080169
1438.091797,10001,1070.40308
1419.196045,10001,1083.73759
802.495422,10001,1180.201992
708.602966,10001,1193.52008
1001.705566,10001,1204.431465
817.902222,10001,1217.734718
968.798828,10001,1231.233288
1245.5896,10001,1329.571318
1285.976074,10001,1342.992097
1280.174194,10001,1356.434664
1065.383789,10001,1369.514657
1320.162231,10001,1383.154944
1195.579224,10001,1481.980352
1126.082153,10001,1495.051845
964.185913,10001,1508.049379
1084.587036,10001,1521.043314
1235.68335,10001,1534.10039
