#{"t_start": 1684671187.4127533, "env_id": null}
r,l,t
217.096313,1501,99.304023
169.096802,1501,101.682852
219.496399,1501,104.03082
258.396027,1501,106.397236
240.696136,1501,108.773985
302.296448,1501,207.884816
260.09668,1501,210.305774
267.496887,1501,212.7457
240.196777,1501,215.178107
202.096375,1501,217.619702
261.096924,1501,317.280862
316.197052,1501,319.524234
299.297119,1501,321.99581
252.597137,1501,324.465877
276.697418,1501,326.929818
236.196991,1501,427.342438
261.097015,1501,429.547554
286.996796,1501,432.135348
250.39743,1501,434.357399
203.296936,1501,436.933697
186.696289,1501,535.323424
234.296753,1501,537.958776
295.596375,1501,540.136152
262.296448,1501,542.791468
248.896362,1501,544.976228
331.197601,1501,644.746398
252.797455,1501,647.401836
253.097443,1501,650.071903
267.497131,1501,652.314316
237.897339,1501,654.974133
302.596832,1501,755.631392
258.896973,1501,758.335087
176.696594,1501,760.535724
216.997009,1501,763.239003
261.096771,1501,765.446148
268.89682,1501,865.449716
306.396667,1501,867.678259
212.296692,1501,870.444804
175.396301,1501,872.627758
260.59668,1501,874.834025
206.996277,1501,975.348084
251.096436,1501,978.187769
221.496643,1501,980.550979
294.296875,1501,983.426237
246.696472,1501,985.686379
234.496582,1501,1087.347492
213.696503,1501,1089.583781
300.896881,1501,1091.802514
202.896332,1501,1094.765627
213.396576,1501,1096.986721
