#{"t_start": 1684954761.997342, "env_id": null}
r,l,t
1435.195923,10001,145.579102
1259.596802,10001,162.209414
1397.092529,10001,177.831149
1404.096313,10001,194.959403
1664.98938,10001,211.523266
706.411011,10001,354.383694
759.928101,10001,370.254046
726.336548,10001,386.912094
659.821472,10001,402.583704
718.727417,10001,419.030732
1412.498657,10001,560.941295
1372.796021,10001,578.102554
1363.69519,10001,594.631682
1277.100342,10001,611.669451
1320.605591,10001,628.122125
1580.794067,10001,768.716515
1554.394775,10001,784.554521
1174.392456,10001,801.630625
1321.396484,10001,817.474942
995.39856,10001,833.196834
1365.592041,10001,973.47247
1406.194092,10001,990.058917
1188.295654,10001,1006.701476
1493.78772,10001,1024.655061
1254.893921,10001,1040.44753
1428.793823,10001,1181.053842
1451.186523,10001,1197.881547
1356.794434,10001,1214.506427
1165.190186,10001,1231.066692
1424.191772,10001,1247.577994
1240.497925,10001,1388.002835
965.400635,10001,1403.990308
1118.706055,10001,1420.01934
1381.805908,10001,1436.154724
1151.702759,10001,1452.146452
912.209412,10001,1587.336611
758.104553,10001,1603.289478
994.596802,10001,1619.469983
1200.200684,10001,1635.730338
1229.595337,10001,1652.141556
969.806763,10001,1788.676805
368.860962,10001,1803.850406
680.003113,10001,1820.294468
856.508057,10001,1837.041487
860.208008,10001,1853.871064
696.076294,10001,1990.271414
876.010925,10001,2006.024818
715.512451,10001,2021.551667
833.499634,10001,2036.981917
1043.501709,10001,2054.010904
