#{"t_start": 1687190160.5070581, "env_id": null}
r,l,t
1470.886719,10001,138.1076
1510.986694,10001,153.916451
1422.383545,10001,169.858806
1531.583984,10001,185.235665
1452.682617,10001,200.85316
1387.376587,10001,339.181731
1374.976318,10001,354.879036
1269.891724,10001,370.72504
978.774292,10001,386.429168
1318.284424,10001,402.402454
968.710815,10001,539.282454
1285.701416,10001,555.319847
1096.198853,10001,571.448404
886.799316,10001,587.096787
1200.702393,10001,602.790015
1129.406982,10001,738.352044
1294.802856,10001,753.484701
953.688354,10001,769.32786
928.400513,10001,784.270535
920.405029,10001,800.00205
795.29834,10001,935.203875
894.690063,10001,950.504129
529.595703,10001,966.171766
946.404053,10001,982.052377
830.286743,10001,997.354409
536.072632,10001,1130.932699
704.188354,10001,1146.694181
771.089722,10001,1162.952723
924.593384,10001,1178.789406
897.496826,10001,1194.650716
1007.509888,10001,1330.865187
734.588501,10001,1345.79771
1014.806885,10001,1362.150551
853.497375,10001,1377.246499
734.915466,10001,1392.245862
799.399292,10001,1526.460701
641.771851,10001,1540.143721
751.89978,10001,1555.50779
881.908081,10001,1570.927157
779.291016,10001,1586.267869
725.80603,10001,1720.760764
973.097168,10001,1737.486329
814.301636,10001,1753.379579
831.900513,10001,1768.316251
754.80188,10001,1784.845102
796.68689,10001,1919.571784
881.703125,10001,1935.103491
879.191162,10001,1950.545122
1130.308472,10001,1966.105904
825.797058,10001,1981.376255
