#{"t_start": 1685535298.113048, "env_id": null}
r,l,t
953.899658,10001,101.674468
826.49939,10001,114.92234
1000.804321,10001,127.208089
927.522339,10001,139.940387
971.324951,10001,152.086172
1394.585327,10001,254.152719
1315.096436,10001,267.044755
999.077393,10001,280.192677
1346.787109,10001,293.196242
1279.490479,10001,306.14463
982.898315,10001,408.890436
1257.300537,10001,421.745909
1230.205811,10001,435.192862
1012.69043,10001,448.148256
1264.000854,10001,460.666209
1433.291504,10001,562.715143
1302.993652,10001,576.168175
1406.891235,10001,588.697458
1526.99353,10001,602.238643
1636.694092,10001,614.73239
1081.684937,10001,717.568223
1444.196655,10001,731.269584
1314.783081,10001,744.31411
1273.497437,10001,757.180859
891.289307,10001,770.602021
1092.994141,10001,873.009613
1313.699463,10001,886.525228
1624.088623,10001,900.275205
1586.789795,10001,913.296789
1146.897339,10001,927.259232
1036.206787,10001,1029.075297
882.21106,10001,1041.325311
624.593994,10001,1053.380116
460.808716,10001,1065.31662
595.36554,10001,1078.558235
1455.098999,10001,1180.183502
1365.490723,10001,1193.36522
1297.496216,10001,1206.379171
1443.292114,10001,1219.494774
1516.290283,10001,1232.681983
1113.890747,10001,1336.050236
1342.991577,10001,1349.466774
1455.691406,10001,1362.98863
1051.188477,10001,1376.325883
1512.886841,10001,1389.893701
1360.591431,10001,1492.762877
1538.491089,10001,1506.664976
1363.898071,10001,1519.391965
904.903809,10001,1532.933749
1388.09436,10001,1546.970285
