#{"t_start": 1683704985.2307856, "env_id": null}
r,l,t
233.0,1501,109.748967
200.0,1501,111.85881
293.0,1501,113.955047
190.0,1501,116.049071
300.0,1501,117.939636
234.0,1501,232.837927
237.0,1501,234.763577
209.0,1501,236.686545
193.0,1501,238.628405
198.0,1501,240.562848
273.0,1501,357.123291
314.0,1501,358.970878
293.0,1501,361.202891
310.0,1501,363.42882
328.0,1501,365.281329
27.0,1501,481.044701
65.0,1501,482.566776
67.0,1501,484.511
31.0,1501,486.023137
33.0,1501,487.974391
158.0,1501,600.247304
221.0,1501,601.881731
230.0,1501,604.040605
144.0,1501,605.684967
222.0,1501,607.893626
181.0,1501,721.402303
148.0,1501,723.060709
216.0,1501,725.269919
196.0,1501,726.942173
197.0,1501,729.150559
260.0,1501,841.95664
241.0,1501,843.732147
281.0,1501,846.148588
267.0,1501,847.930396
309.0,1501,850.399955
353.0,1501,966.795598
282.0,1501,968.607562
332.0,1501,970.428666
337.0,1501,972.231757
308.0,1501,974.865662
305.0,1501,1086.88792
327.0,1501,1088.701807
292.0,1501,1090.4831
263.0,1501,1092.263209
257.0,1501,1094.897097
325.0,1501,1211.677312
306.0,1501,1214.289123
299.0,1501,1216.278744
300.0,1501,1218.885545
280.0,1501,1220.687347
