#{"t_start": 1684161430.3076944, "env_id": null}
r,l,t
266.0,1501,99.100426
266.0,1501,101.396282
318.0,1501,103.937317
288.0,1501,106.506784
286.0,1501,109.049836
281.0,1501,209.907155
275.0,1501,212.392263
297.0,1501,214.866486
276.0,1501,217.041728
276.0,1501,219.479839
286.0,1501,320.846468
251.0,1501,323.386189
249.0,1501,325.899279
300.0,1501,328.120745
230.0,1501,330.62553
272.0,1501,432.206024
243.0,1501,434.489701
280.0,1501,437.226286
327.0,1501,440.030599
260.0,1501,442.328179
287.0,1501,544.283393
314.0,1501,546.567474
275.0,1501,549.341317
228.0,1501,551.622126
188.0,1501,554.41243
281.0,1501,655.62707
317.0,1501,657.844414
264.0,1501,660.533424
293.0,1501,662.742919
277.0,1501,665.442096
257.0,1501,766.640414
216.0,1501,768.891023
356.0,1501,771.636316
318.0,1501,773.917733
357.0,1501,776.670264
196.0,1501,877.989558
305.0,1501,880.894794
272.0,1501,883.174033
243.0,1501,886.091053
357.0,1501,888.382267
245.0,1501,989.888604
209.0,1501,992.827405
261.0,1501,995.140146
181.0,1501,998.08153
294.0,1501,1000.375567
208.0,1501,1101.077996
309.0,1501,1104.080185
298.0,1501,1106.237926
267.0,1501,1108.397967
293.0,1501,1111.368404
