#{"t_start": 1684684096.560632, "env_id": null}
r,l,t
337.297363,1501,252.480824
266.597565,1501,254.722327
257.597504,1501,257.338713
304.997406,1501,259.60714
260.797241,1501,262.200531
279.097229,1501,513.0882
277.897736,1501,515.897135
231.697601,1501,518.140041
252.397522,1501,520.374086
304.69754,1501,523.098435
218.396729,1501,775.204669
237.696411,1501,777.427688
187.696594,1501,779.669459
233.196472,1501,782.516665
283.49707,1501,784.754616
214.196106,1501,1033.916142
256.99649,1501,1036.09581
238.696075,1501,1038.272413
240.296509,1501,1041.305908
186.496063,1501,1043.465231
195.99649,1501,1290.941751
208.096252,1501,1293.808869
300.49646,1501,1296.048083
216.796112,1501,1298.897328
217.096344,1501,1301.118311
225.596252,1501,1549.491715
195.496704,1501,1551.704356
209.796295,1501,1553.902499
275.596405,1501,1556.802074
193.69635,1501,1559.004802
264.496338,1501,1805.80169
186.996338,1501,1807.99435
242.196381,1501,1811.059113
159.796539,1501,1813.268978
258.796356,1501,1815.478708
171.99646,1501,2059.708177
224.396515,1501,2063.123031
293.096619,1501,2065.339592
231.296722,1501,2067.524826
221.296509,1501,2069.704077
266.896606,1501,2316.051354
230.496216,1501,2318.244922
257.596405,1501,2320.430681
232.196472,1501,2322.625825
175.896454,1501,2324.798737
240.396057,1501,2569.206847
237.996185,1501,2571.443274
213.596405,1501,2573.671983
214.896423,1501,2576.83776
179.096375,1501,2579.114297
