#{"t_start": 1684669520.31078, "env_id": null}
r,l,t
-85.0,1501,27.708133
27.0,1501,30.452702
43.0,1501,33.204999
-73.0,1501,35.684398
-55.0,1501,38.412077
154.901596,1501,66.336465
127.001511,1501,68.98038
120.000916,1501,71.638092
136.901306,1501,74.297645
-89.600023,1501,76.750079
250.702515,1501,104.701314
264.902222,1501,107.315298
288.502472,1501,109.899714
238.952606,1501,112.19917
257.302795,1501,114.761255
188.552734,1501,142.79075
267.552521,1501,145.388486
215.102905,1501,147.685743
224.902588,1501,150.258677
291.102631,1501,152.815251
130.151825,1501,180.751786
225.202759,1501,183.376736
200.452667,1501,186.022212
244.202423,1501,188.309828
234.052582,1501,190.917959
202.852539,1501,218.718385
236.152405,1501,221.361503
196.552704,1501,223.99841
267.652527,1501,226.305733
299.302521,1501,228.906909
296.30246,1501,256.957348
202.702698,1501,259.601459
179.702576,1501,261.886281
225.552521,1501,264.52397
254.952484,1501,267.165444
223.652557,1501,295.170161
249.652863,1501,297.443202
281.902466,1501,300.054734
351.252319,1501,302.690269
253.752899,1501,305.304613
294.352631,1501,333.04175
277.252533,1501,335.680126
320.352631,1501,338.33727
272.902649,1501,340.626627
267.352509,1501,343.254323
215.302551,1501,371.427148
210.452759,1501,373.692741
270.902496,1501,376.359168
168.85202,1501,378.605152
256.052429,1501,381.260663
