#{"t_start": 1683673154.090646, "env_id": null}
r,l,t
124.0,1501,57.757125
207.0,1501,59.621881
276.0,1501,61.969563
173.0,1501,63.824003
163.0,1501,66.090438
245.0,1501,121.438425
177.0,1501,123.583799
200.0,1501,125.25223
209.0,1501,127.355405
242.0,1501,129.029453
228.0,1501,187.56865
210.0,1501,189.232714
212.0,1501,191.366584
204.0,1501,193.034331
213.0,1501,195.174368
266.0,1501,254.453184
277.0,1501,256.270622
254.0,1501,258.519199
316.0,1501,260.850503
258.0,1501,262.66908
281.0,1501,324.384406
329.0,1501,326.78748
260.0,1501,328.564571
272.0,1501,331.025087
234.0,1501,332.787485
306.0,1501,391.876432
340.0,1501,393.664414
238.0,1501,395.433038
307.0,1501,397.764198
251.0,1501,400.148508
280.0,1501,459.564777
291.0,1501,461.333251
361.0,1501,463.703823
277.0,1501,465.465667
347.0,1501,467.260642
267.0,1501,525.259519
198.0,1501,527.674897
322.0,1501,529.480836
279.0,1501,531.279598
292.0,1501,533.734363
344.0,1501,592.521424
240.0,1501,594.439476
288.0,1501,596.988276
287.0,1501,598.905978
382.0,1501,601.434234
256.0,1501,662.343516
239.0,1501,664.959888
276.0,1501,666.818752
266.0,1501,668.661752
268.0,1501,671.263145
