#{"t_start": 1685541681.8790717, "env_id": null}
r,l,t
212.156097,10001,100.813224
202.855438,10001,114.188529
193.554962,10001,125.605022
209.854797,10001,137.966325
201.554413,10001,150.378449
332.704193,10001,250.206682
280.965973,10001,262.660644
360.334747,10001,275.071573
273.661621,10001,287.608045
344.296661,10001,300.085888
709.028442,10001,398.113427
726.333008,10001,410.901592
745.816772,10001,423.757642
735.427124,10001,436.644604
726.036133,10001,449.595676
1277.584473,10001,548.794176
1450.18811,10001,561.778394
1342.088135,10001,574.691561
1137.887329,10001,587.495074
1319.583862,10001,600.476693
1031.212158,10001,701.715353
998.414307,10001,714.01667
1022.299805,10001,727.702423
1017.906616,10001,740.040637
998.02124,10001,752.259162
1285.593628,10001,851.247073
1341.797974,10001,863.850712
1393.49585,10001,877.570686
1483.389893,10001,891.463258
1281.39624,10001,904.037095
1179.585083,10001,1002.305252
1549.689331,10001,1016.985238
1471.298096,10001,1029.551998
1459.385864,10001,1043.026113
1757.687378,10001,1057.724026
1206.397461,10001,1155.091555
1503.796875,10001,1167.72647
1093.397583,10001,1181.676631
1267.504517,10001,1194.308877
1360.798706,10001,1206.876211
1064.189819,10001,1307.79704
1493.686035,10001,1319.223385
1316.888916,10001,1332.20978
1172.491089,10001,1347.126977
1559.084839,10001,1358.593793
1300.0979,10001,1457.568123
1487.194214,10001,1471.161087
1418.397827,10001,1482.400563
1392.389038,10001,1495.793525
1508.893311,10001,1509.209047
