#{"t_start": 1684155109.6811502, "env_id": null}
r,l,t
51.0,1501,76.935228
123.0,1501,79.522822
7.0,1501,82.119852
-39.0,1501,84.696255
-67.0,1501,87.281003
11.0,1501,163.130333
-11.0,1501,165.760389
55.0,1501,168.371605
97.0,1501,170.999962
61.0,1501,173.639243
21.0,1501,250.75641
83.0,1501,253.168729
-55.0,1501,255.850681
59.0,1501,258.535052
97.0,1501,260.947134
-13.0,1501,337.459149
163.0,1501,340.152902
-73.0,1501,342.579926
45.0,1501,345.233705
17.0,1501,347.891344
41.0,1501,424.233952
3.0,1501,427.022497
55.0,1501,429.443468
-19.0,1501,432.229227
-27.0,1501,434.654506
27.0,1501,511.360438
-35.0,1501,513.792059
-1.0,1501,516.552408
51.0,1501,519.346548
-37.0,1501,521.781514
11.0,1501,598.245623
191.0,1501,601.070967
25.0,1501,603.527568
-17.0,1501,606.314591
-37.0,1501,609.137834
9.0,1501,686.19923
-49.0,1501,688.683883
15.0,1501,691.528088
65.0,1501,694.431487
123.0,1501,696.896575
0.0,1501,772.491483
0.0,1501,774.842812
0.0,1501,776.754904
0.0,1501,779.043121
0.0,1501,781.368164
0.0,1501,857.010845
0.0,1501,858.916939
0.0,1501,861.360408
0.0,1501,863.303713
0.0,1501,865.813606
