#{"t_start": 1687184534.9956305, "env_id": null}
r,l,t
450.732666,10001,139.184885
452.029297,10001,154.442271
446.530029,10001,169.624306
429.330872,10001,184.817973
440.093018,10001,200.017537
1590.295044,10001,338.101015
1402.285767,10001,354.694772
1370.29248,10001,370.76659
1313.499756,10001,387.168046
1301.002686,10001,403.300848
1233.098389,10001,543.411245
1222.197388,10001,560.052934
1261.391479,10001,576.44965
1262.98584,10001,592.868971
1259.982178,10001,609.448673
1622.586182,10001,749.204389
1675.688477,10001,765.001116
1394.792725,10001,781.614871
1538.494751,10001,797.251614
1499.194458,10001,813.835323
1135.58606,10001,953.486571
1200.895142,10001,969.696562
1720.889038,10001,986.699596
1506.689209,10001,1002.931712
1397.800049,10001,1019.557786
1242.68811,10001,1157.251581
1177.194336,10001,1173.680829
1234.997803,10001,1190.329036
1477.695679,10001,1207.572906
1455.79126,10001,1223.638387
1130.599243,10001,1361.899853
1338.193481,10001,1377.573011
1376.694214,10001,1393.283526
1402.494873,10001,1410.18
1116.996948,10001,1425.707299
1472.896362,10001,1561.58346
1085.994751,10001,1577.541197
1404.685181,10001,1593.694157
1552.785645,10001,1609.909144
1224.101685,10001,1625.982398
1199.199829,10001,1764.717795
1686.588867,10001,1781.712473
1178.995361,10001,1798.362422
1426.695679,10001,1814.240335
1542.192139,10001,1831.912732
1413.789062,10001,1970.014685
1595.994019,10001,1985.998636
1496.193481,10001,2002.783772
1317.799072,10001,2019.532554
1359.996826,10001,2035.296181
