#{"t_start": 1685540155.4738452, "env_id": null}
r,l,t
449.045166,10001,99.294406
438.732178,10001,111.750836
432.917114,10001,123.6474
405.832703,10001,135.385596
419.627686,10001,147.731027
331.776459,10001,244.200987
332.95752,10001,256.215788
334.242676,10001,268.728644
333.857025,10001,280.33895
340.057129,10001,292.348601
547.843628,10001,389.679641
544.84491,10001,401.946906
473.437256,10001,414.358766
538.7323,10001,426.89026
470.338501,10001,438.801951
982.899414,10001,538.394572
1255.203491,10001,550.620986
965.894897,10001,562.58891
934.802979,10001,575.643717
1437.899048,10001,587.865026
1041.558228,10001,691.428906
1051.069092,10001,704.783165
1065.979248,10001,717.782878
1044.88269,10001,730.897197
1037.684814,10001,743.816461
1522.187988,10001,848.579294
1533.189209,10001,861.425991
1246.685669,10001,874.745772
1303.384888,10001,888.283548
1125.388916,10001,901.07547
988.190186,10001,1002.0785
1027.206543,10001,1014.21509
886.10199,10001,1026.193485
1265.709839,10001,1039.636694
902.596069,10001,1051.834379
1499.681274,10001,1153.308988
1193.284912,10001,1166.337137
1514.67749,10001,1179.5583
1348.477173,10001,1190.795467
1491.983154,10001,1203.799342
887.138672,10001,1309.748074
879.157471,10001,1323.559006
880.159973,10001,1337.229541
878.075806,10001,1350.819713
868.362427,10001,1363.555652
644.007751,10001,1467.388997
651.805664,10001,1480.650625
608.31897,10001,1492.682915
654.298096,10001,1504.681401
647.217773,10001,1517.680841
