#{"t_start": 1684674819.3854873, "env_id": null}
r,l,t
261.597839,1501,102.418329
130.19812,1501,104.654282
327.297913,1501,107.225865
254.797455,1501,109.761336
276.297516,1501,112.308914
272.197052,1501,214.662484
292.697571,1501,217.276077
302.997589,1501,219.90038
288.297424,1501,222.165931
280.197296,1501,224.733125
279.19693,1501,326.485736
235.096497,1501,329.036148
204.997009,1501,331.601987
277.896851,1501,334.216762
233.196808,1501,336.472139
215.196442,1501,438.550496
319.197418,1501,441.290346
175.29715,1501,443.471873
203.696594,1501,446.152908
243.197144,1501,448.381935
236.696472,1501,550.412607
190.296631,1501,552.621099
231.996704,1501,555.351547
195.096588,1501,557.599311
299.696838,1501,560.355056
