#{"t_start": 1684856464.723404, "env_id": null}
r,l,t
198.296021,1501,242.96766
208.695892,1501,245.552574
200.295654,1501,247.679419
207.995911,1501,250.269813
217.295471,1501,252.390617
258.3974,1501,495.801541
271.997681,1501,498.045309
304.797485,1501,500.831832
250.297302,1501,503.055676
273.197205,1501,505.853332
266.597473,1501,753.409231
254.897125,1501,755.636618
257.197296,1501,758.536162
302.397369,1501,760.760349
210.59729,1501,762.991888
281.597351,1501,1009.787322
286.797485,1501,1012.905877
300.697571,1501,1015.154475
292.197357,1501,1017.377745
295.097321,1501,1019.602094
248.89679,1501,1268.752211
268.296997,1501,1271.715374
258.396973,1501,1273.96837
314.596924,1501,1276.215363
263.096863,1501,1279.152315
232.796356,1501,1527.002952
175.496124,1501,1529.208866
220.196472,1501,1531.402006
260.696533,1501,1534.356325
202.196198,1501,1536.553889
286.496399,1501,1783.867528
309.896637,1501,1786.088727
197.396484,1501,1789.167526
267.29657,1501,1791.389199
197.59671,1501,1793.600495
280.896576,1501,2040.513183
208.7966,1501,2042.741992
278.396759,1501,2046.238652
252.996887,1501,2048.454149
317.296875,1501,2050.675452
268.297638,1501,2298.413932
337.797577,1501,2302.054554
231.39743,1501,2304.308815
349.197479,1501,2306.575418
302.797394,1501,2308.82538
191.697571,1501,2558.927551
281.09729,1501,2561.23115
267.896973,1501,2564.53422
248.997345,1501,2566.835647
301.497314,1501,2569.119223
