#{"t_start": 1683285134.3934624, "env_id": null}
r,l,t
0.0,501,12.551853
0.0,551,13.262555
0.0,606,14.043311
0.0,666,15.10026
0.0,733,16.04332
62.0,806,29.372436
98.0,886,31.116471
-23.0,975,32.75757
