#{"t_start": 1684243308.6306758, "env_id": null}
r,l,t
-73.0,1501,52.744344
35.0,1501,55.649456
-5.0,1501,58.597888
25.0,1501,61.054425
13.0,1501,63.967065
217.0,1501,116.897636
140.0,1501,119.749805
127.0,1501,122.113621
252.0,1501,124.927836
134.0,1501,127.764491
246.0,1501,181.061067
274.0,1501,183.407018
174.0,1501,186.246552
182.0,1501,188.600171
256.0,1501,191.457939
256.0,1501,244.456304
346.0,1501,246.67821
342.0,1501,249.422652
241.0,1501,251.63104
344.0,1501,254.386814
210.0,1501,306.036525
180.0,1501,308.727103
253.0,1501,310.840742
219.0,1501,312.954336
189.0,1501,315.617216
368.0,1501,367.624005
274.0,1501,369.841814
266.0,1501,372.60743
325.0,1501,374.841233
291.0,1501,377.628793
332.0,1501,430.225969
351.0,1501,432.426
331.0,1501,435.274273
256.0,1501,437.468277
345.0,1501,439.6801
304.0,1501,492.314251
304.0,1501,495.216923
295.0,1501,497.438606
279.0,1501,499.655411
332.0,1501,502.576459
290.0,1501,554.509292
272.0,1501,557.374032
342.0,1501,559.617276
268.0,1501,562.478386
274.0,1501,564.699666
336.0,1501,616.665157
243.0,1501,619.595062
260.0,1501,621.838305
314.0,1501,624.828092
315.0,1501,627.06109
