#{"t_start": 1684861644.8232203, "env_id": null}
r,l,t
314.497559,1501,257.763738
258.497162,1501,260.047279
289.997437,1501,262.306375
320.597595,1501,266.354868
266.697327,1501,268.604561
244.997559,1501,524.013961
213.697235,1501,526.234255
195.897034,1501,530.315942
271.597321,1501,532.544202
242.797302,1501,534.772961
255.897369,1501,787.372457
301.797424,1501,791.627829
278.197601,1501,793.867072
244.297607,1501,796.116819
217.497559,1501,798.363192
299.097382,1501,1049.584846
249.19751,1501,1051.82191
238.397308,1501,1054.046337
280.697388,1501,1056.275571
296.897491,1501,1058.506301
238.496796,1501,1307.161514
202.296783,1501,1311.419543
240.496613,1501,1313.647135
283.896912,1501,1315.88392
366.097046,1501,1318.131574
224.69635,1501,1566.574731
204.696472,1501,1568.770314
205.196564,1501,1570.967097
236.09671,1501,1573.177762
177.496216,1501,1577.450503
175.896973,1501,1825.698123
247.19693,1501,1827.922629
206.096375,1501,1830.110412
275.296753,1501,1832.35125
219.596558,1501,1836.798375
255.396271,1501,2080.237964
237.296234,1501,2085.050946
233.696228,1501,2087.238744
226.496582,1501,2089.415941
274.59668,1501,2091.599052
265.696198,1501,2336.029872
192.996399,1501,2340.895994
250.39624,1501,2343.082224
220.496246,1501,2345.259185
179.496124,1501,2347.428234
280.396484,1501,2591.628781
221.196167,1501,2593.868993
226.196136,1501,2596.060797
228.196564,1501,2598.283276
184.196472,1501,2602.79998
