#{"t_start": 1684663187.001553, "env_id": null}
r,l,t
49.0,1501,78.454508
9.0,1501,80.885982
75.0,1501,83.699725
29.0,1501,86.57671
1.0,1501,89.016435
228.19043,1501,167.630237
280.092041,1501,169.928803
300.141235,1501,172.638159
233.29126,1501,174.930899
219.041382,1501,177.630875
237.391602,1501,256.335709
240.991211,1501,259.109829
271.741821,1501,261.408621
177.490967,1501,264.154779
247.29126,1501,266.444021
201.734985,1501,344.788285
180.784668,1501,347.443885
185.133911,1501,349.648422
144.934204,1501,352.274307
164.385254,1501,354.961008
184.685303,1501,432.356955
170.18457,1501,435.110684
200.185547,1501,437.309972
228.385254,1501,439.502752
199.085693,1501,442.244239
234.388184,1501,520.643424
285.937622,1501,522.898364
145.938599,1501,525.713345
323.438843,1501,527.98752
194.237671,1501,530.805399
299.339478,1501,609.431049
300.939087,1501,611.716787
232.638062,1501,614.550187
262.788574,1501,616.842402
199.438843,1501,619.680676
237.934692,1501,698.661666
274.186523,1501,701.547582
105.78418,1501,703.755548
228.784668,1501,705.953224
227.685791,1501,708.787077
203.088623,1501,786.756533
291.389648,1501,789.666522
203.987793,1501,791.944859
256.238647,1501,794.243602
176.188477,1501,797.105371
223.69165,1501,876.176451
222.291748,1501,878.480142
220.091064,1501,880.778831
242.341919,1501,883.786705
201.541138,1501,886.080748
